id,state,source,source_record_id,title,agency,document_type,posted_date,due_date,status,amount,document_url,source_url,matched_keywords,relevance_score,raw_json,last_checked_at
vt-bid-system-vt-61864-79549fa7ddf7,VT,Vermont Business Registry Open State Bids,61864,Blueprint for Health Quality Improvement Practice Facilitators,Department of Vermont Health Access,Vermont Job Contract,2024-11-19,2029-11-19,Open,,http://www.vermontbusinessregistry.com/bidAttachments/61864/Blueprint%20QI%20Facilitator%20RFP%2003410-17-25.pdf,https://www.vermontbusinessregistry.com/BidPreview.aspx?BidID=61864,behavioral health;claims;eligibility;managed care;Medicaid;MMIS,100,"{""catalog_url"":""https://www.vermontbusinessregistry.com/BidSystem/"",""detail"":{""attachments"":[{""title"":""Blueprint QI Facilitator RFP 03410-17-25.pdf"",""url"":""http://www.vermontbusinessregistry.com/bidAttachments/61864/Blueprint%20QI%20Facilitator%20RFP%2003410-17-25.pdf""}],""detail_text"":""Vermont Business Registry and Bid System - Bid Detail function deleteSelection(){ if (confirm('You have chosen to discard your changes to this bid. If you choose to proceed, this action cannot be undone. Choose Ok to discard your changes.')) { return true; } else { // Abort the discard return false; } } To print, go to F ile on the menu bar and select P rint. Blueprint for Health Quality Improvement Practice Facilitators Request Date: 11/19/2024 3:09:18 PM Open Date: 11/19/2024 Closing Date: 11/19/2029 10:00 PM Intent To Bid Deadline: Est. Dollar Value: $0.00 RFQ Number: Department of Vermont Health Access 280 State Drive Waterbury , VT 05671 Bid Type: Job Contract Locations: Washington Keywords: Conference/Training Coordination, Health Care Services Bid Description: Through this Request for Proposal (RFP) the Department of Vermont Health Access (DVHA) is seeking to establish contracts with one or more companies that can provide Blueprint for Health Quality Improvement Facilitators. More detail is provided in Section 2 of this RFP. Special Instructions: Contact Information: Andria Golden Phone: NA Fax: Email: ahs.dvhagrantscontracts@vermont.gov For additional information: Bid Attachments: Blueprint QI Facilitator RFP 03410-17-25.pdf Site Visit: Date: -->"",""fields"":{""Bid Description"":""Through this Request for Proposal (RFP) the Department of Vermont Health Access (DVHA) is seeking to establish contracts with one or more companies that can provide Blueprint for Health Quality Improvement Facilitators. More detail is provided in Section 2 of this RFP."",""Bid Type"":""Job Contract"",""Closing Date"":""11/19/2029 10:00 PM"",""Contact Information"":""Andria Golden"",""Est. Dollar Value"":""$0.00"",""Intent To Bid Deadline"":"""",""Keywords"":""Conference/Training Coordination, Health Care Services"",""Locations"":""Washington"",""Open Date"":""11/19/2024"",""RFQ Number"":""Department of Vermont Health Access 280 State Drive Waterbury , VT 05671"",""Request Date"":""11/19/2024 3:09:18 PM"",""Special Instructions"":""""},""final_url"":""https://www.vermontbusinessregistry.com/BidPreview.aspx?BidID=61864""},""listing_row"":{""agency"":""Department of Vermont Health Access"",""detail_url"":""https://www.vermontbusinessregistry.com/BidPreview.aspx?BidID=61864"",""due_date"":""11/19/2029 10:00:00 PM"",""listing_url"":""https://www.vermontbusinessregistry.com/BidSearch.aspx?type=5"",""source_record_id"":""61864"",""title"":""Blueprint for Health Quality Improvement Practice Facilitators""},""open_date"":""2024-11-19"",""source_key"":""vt_bid_system"",""source_note"":""Official Vermont Business Registry and Bid System. The catalog /BidSystem/ URL returns 404, but the official home page links BidSearch.aspx?type=5 for Open State Bids; detail pages and bid attachments are public."",""state_bids_url"":""https://www.vermontbusinessregistry.com/BidSearch.aspx?type=5""}",2026-07-27T19:59:52+00:00
ut-bonfire-opportunity-ut-171849-64c9086dde89,UT,Utah Public Procurement Place Bonfire Open Opportunities,DHHS91162,CPSS Training,EXECUTIVE BRANCH AGENCIES - Department of Health and Human Services,Bonfire Sourcing Event,,2028-09-30,Open,,https://utah.bonfirehub.com/opportunities/171849,https://utah.bonfirehub.com/portal/?tab=openOpportunities,claims;eligibility;enrollment;managed care;Medicaid;Medicare,100,"{""department"":{""DepartmentName"":""EXECUTIVE BRANCH AGENCIES - Department of Health and Human Services""},""official_source_url"":""https://purchasing.utah.gov/for-vendors/"",""portal_url"":""https://utah.bonfirehub.com/portal/?tab=openOpportunities"",""project"":{""DateClose"":""2028-09-30 23:00:00"",""DepartmentID"":""11723"",""PrivateProjectID"":""dd18e4b034c85759b157b55c752b2da3"",""ProjectID"":""171849"",""ProjectName"":""CPSS Training"",""ProjectStatusID"":""2"",""ProjectSubStatusID"":""1"",""ProjectVisibilityID"":""1"",""ReferenceID"":""DHHS91162""},""source_key"":""ut_procurement_place"",""source_note"":""Official Bonfire public portal JSON endpoint /PublicPortal/getOpenPublicOpportunitiesSectionData; no login or browser automation used.""}",2026-07-27T19:54:01Z
ut-bonfire-opportunity-ut-168993-faa1cfac7189,UT,Utah Public Procurement Place Bonfire Open Opportunities,DHHS91109,(DCFS) Care and Supervision for Children in Foster Care with Parents Receiving Treatment Services,EXECUTIVE BRANCH AGENCIES - Department of Health and Human Services,Bonfire Sourcing Event,,2028-09-18,Open,,https://utah.bonfirehub.com/opportunities/168993,https://utah.bonfirehub.com/portal/?tab=openOpportunities,claims;eligibility;enrollment;managed care;Medicaid;Medicare,100,"{""department"":{""DepartmentName"":""EXECUTIVE BRANCH AGENCIES - Department of Health and Human Services""},""official_source_url"":""https://purchasing.utah.gov/for-vendors/"",""portal_url"":""https://utah.bonfirehub.com/portal/?tab=openOpportunities"",""project"":{""DateClose"":""2028-09-18 21:00:00"",""DepartmentID"":""11723"",""PrivateProjectID"":""7c6e8452f814782b45c50895b2141302"",""ProjectID"":""168993"",""ProjectName"":""(DCFS) Care and Supervision for Children in Foster Care with Parents Receiving Treatment Services"",""ProjectStatusID"":""2"",""ProjectSubStatusID"":""1"",""ProjectVisibilityID"":""1"",""ReferenceID"":""DHHS91109""},""source_key"":""ut_procurement_place"",""source_note"":""Official Bonfire public portal JSON endpoint /PublicPortal/getOpenPublicOpportunitiesSectionData; no login or browser automation used.""}",2026-07-27T19:54:01Z
ut-bonfire-opportunity-ut-164895-a251b541899c,UT,Utah Public Procurement Place Bonfire Open Opportunities,DHHS90947,Peer Support for DSPD Clients and their Families,EXECUTIVE BRANCH AGENCIES - Department of Health and Human Services,Bonfire Sourcing Event,,2028-06-30,Open,,https://utah.bonfirehub.com/opportunities/164895,https://utah.bonfirehub.com/portal/?tab=openOpportunities,claims;eligibility;enrollment;managed care;Medicaid;Medicare,100,"{""department"":{""DepartmentName"":""EXECUTIVE BRANCH AGENCIES - Department of Health and Human Services""},""official_source_url"":""https://purchasing.utah.gov/for-vendors/"",""portal_url"":""https://utah.bonfirehub.com/portal/?tab=openOpportunities"",""project"":{""DateClose"":""2028-06-30 06:00:00"",""DepartmentID"":""11723"",""PrivateProjectID"":""98c2a2507531d1d218f10da566199f75"",""ProjectID"":""164895"",""ProjectName"":""Peer Support for DSPD Clients and their Families"",""ProjectStatusID"":""2"",""ProjectSubStatusID"":""1"",""ProjectVisibilityID"":""1"",""ReferenceID"":""DHHS90947""},""source_key"":""ut_procurement_place"",""source_note"":""Official Bonfire public portal JSON endpoint /PublicPortal/getOpenPublicOpportunitiesSectionData; no login or browser automation used.""}",2026-07-27T19:54:01Z
vt-bid-system-vt-73942-aabbd5908192,VT,Vermont Business Registry Open State Bids,73942,Medicaid Physician Review and Consulting Services,Department of Vermont Health Access,Vermont Request for Proposal,2026-07-10,2027-07-10,Open,,http://www.vermontbusinessregistry.com/bidAttachments/73942/DVHA%20Medical%20Director%20RFP%2003410-245-27.docx,https://www.vermontbusinessregistry.com/BidPreview.aspx?BidID=73942,behavioral health;claims;eligibility;managed care;Medicaid;MMIS;prior authorization,100,"{""catalog_url"":""https://www.vermontbusinessregistry.com/BidSystem/"",""detail"":{""attachments"":[{""title"":""DVHA Medical Director RFP 03410-245-27.docx"",""url"":""http://www.vermontbusinessregistry.com/bidAttachments/73942/DVHA%20Medical%20Director%20RFP%2003410-245-27.docx""},{""title"":""DVHA Medical Director RFP 03410-245-27.pdf"",""url"":""http://www.vermontbusinessregistry.com/bidAttachments/73942/DVHA%20Medical%20Director%20RFP%2003410-245-27.pdf""}],""detail_text"":""Vermont Business Registry and Bid System - Bid Detail function deleteSelection(){ if (confirm('You have chosen to discard your changes to this bid. If you choose to proceed, this action cannot be undone. Choose Ok to discard your changes.')) { return true; } else { // Abort the discard return false; } } To print, go to F ile on the menu bar and select P rint. Medicaid Physician Review and Consulting Services Request Date: 7/10/2026 2:36:29 PM Open Date: Closing Date: 7/10/2027 2:00 PM Intent To Bid Deadline: Est. Dollar Value: $0.00 RFQ Number: 03410-245-27 Department of Vermont Health Access 280 State Drive Waterbury , VT 05671 Bid Type: Request for Proposal Locations: State-Wide Keywords: Medical Services, Consultant Services Bid Description: Overview The Department of Vermont Health Access (DVHA) is soliciting proposals to contract with an actively licensed Physician(s) to provide medical oversight related to the clinical needs of the department, provide prior authorization case review and medical necessity determinations in a Medicaid Managed Care environment. In this environment the focus is not on limiting access to care or generating profits, but rather on being good stewards of public funds by ensuring that the care provided is medically necessary and cost efficient. Time Commitment The Contractor will provide consultative services on these activities, on an as needed basis, not to exceed ten (10) hours per week, according to a mutually agreeable schedule as established by the Contractor, the State Clinical Services Team (CST) Director and the State\u2019s Chief Medical Officer. PRIMARY RESPONSIBILITIES: 1. Review Prior Authorization (PA) requests for the medical necessity of requested medical services based on clinical acumen, DVHA clinical criteria and national guidelines. 2. Support the CST in understanding the relevance of clinical information submitted with requests. 3. Provide clinical support for review and adoption of clinical guidelines. 4. Review Non-Emergent Medical Transportation (NEMT) for medical necessity 5. Assist Vermont Chronic Care Initiative (VCCI) nurse case managers with questions related to management of patient conditions. 6. Participate in monthly VCCI case reviews and prepare brief presentation related to the monthly topic. 7. Conduct Peer to Peer discussions with requesting providers regarding coverage determinations. 8. Participate in the Appeals and Fair Hearings as needed. 9. Participate in quality improvement activities as needed. Competencies, Knowledge, Skills & Abilities Experience and Subject Matter Expertise \u2022 Attainment of M.D. or D.O. degree and a minimum of one-year primary care or general medicine internship. Board Certification in an ABMS approved specialty is preferred. \u2022 Current license to practice medicine in Vermont \u2022 Meets Vermont Medicaid credentialing standards \u2022 Expert knowledge of care management and quality improvement programs \u2022 Understanding of national and Vermont health reform initiatives \u2022 Experience treating patients with acute and complex medical needs, such as but not limited to co-occurring substance use disorder, mental health, and medical disorders and conditions. \u2022 Familiarity with electronic health record systems Qualifications \u2013 Qualified candidates must possess an M.D. or a D.O. with an active Vermont medical license in good standing. Preference given to candidates with broad practice experience (primary care/general internal medicine) and/or previous experience making medical necessity determinations. Special Instructions: Contact Information: Emily Weidman Phone: (802) 879-5900 Fax: Email: ahs.dvhagrantscontracts@vermont.gov For additional information: Bid Attachments: DVHA Medical Director RFP 03410-245-27.docx DVHA Medical Director RFP 03410-245-27.pdf Site Visit: Date: -->"",""fields"":{""Bid Description"":""Overview The Department of Vermont Health Access (DVHA) is soliciting proposals to contract with an actively licensed Physician(s) to provide medical oversight related to the clinical needs of the department, provide prior authorization case review and medical necessity determinations in a Medicaid Managed Care environment. In this environment the focus is not on limiting access to care or generating profits, but rather on being good stewards of public funds by ensuring that the care provided is medically necessary and cost efficient. Time Commitment The Contractor will provide consultative services on these activities, on an as needed basis, not to exceed ten (10) hours per week, according to a mutually agreeable schedule as established by the Contractor, the State Clinical Services Team (CST) Director and the State\u2019s Chief Medical Officer. PRIMARY RESPONSIBILITIES: 1. Review Prior Authorization (PA) requests for the medical necessity of requested medical services based on clinical acumen, DVHA clinical criteria and national guidelines. 2. Support the CST in understanding the relevance of clinical information submitted with requests. 3. Provide clinical support for review and adoption of clinical guidelines. 4. Review Non-Emergent Medical Transportation (NEMT) for medical necessity 5. Assist Vermont Chronic Care Initiative (VCCI) nurse case managers with questions related to management of patient conditions. 6. Participate in monthly VCCI case reviews and prepare brief presentation related to the monthly topic. 7. Conduct Peer to Peer discussions with requesting providers regarding coverage determinations. 8. Participate in the Appeals and Fair Hearings as needed. 9. Participate in quality improvement activities as needed. Competencies, Knowledge, Skills & Abilities Experience and Subject Matter Expertise \u2022 Attainment of M.D. or D.O. degree and a minimum of one-year primary care or general medicine internship. Board Certification in an ABMS approved specialty is preferred. \u2022 Current license to practice medicine in Vermont \u2022 Meets Vermont Medicaid credentialing standards \u2022 Expert knowledge of care management and quality improvement programs \u2022 Understanding of national and Vermont health reform initiatives \u2022 Experience treating patients with acute and complex medical needs, such as but not limited to co-occurring substance use disorder, mental health, and medical disorders and conditions. \u2022 Familiarity with electronic health record systems Qualifications \u2013 Qualified candidates must possess an M.D. or a D.O. with an active Vermont medical license in good standing. Preference given to candidates with broad practice experience (primary care/general internal medicine) and/or previous experience making medical necessity determinations."",""Bid Type"":""Request for Proposal"",""Closing Date"":""7/10/2027 2:00 PM"",""Contact Information"":""Emily Weidman"",""Est. Dollar Value"":""$0.00"",""Intent To Bid Deadline"":"""",""Keywords"":""Medical Services, Consultant Services"",""Locations"":""State-Wide"",""Open Date"":"""",""RFQ Number"":""03410-245-27 Department of Vermont Health Access 280 State Drive Waterbury , VT 05671"",""Request Date"":""7/10/2026 2:36:29 PM"",""Special Instructions"":""""},""final_url"":""https://www.vermontbusinessregistry.com/BidPreview.aspx?BidID=73942""},""listing_row"":{""agency"":""Department of Vermont Health Access"",""detail_url"":""https://www.vermontbusinessregistry.com/BidPreview.aspx?BidID=73942"",""due_date"":""7/10/2027 2:00:00 PM"",""listing_url"":""https://www.vermontbusinessregistry.com/BidSearch.aspx?type=5"",""source_record_id"":""73942"",""title"":""Medicaid Physician Review and Consulting Services""},""open_date"":"""",""source_key"":""vt_bid_system"",""source_note"":""Official Vermont Business Registry and Bid System. The catalog /BidSystem/ URL returns 404, but the official home page links BidSearch.aspx?type=5 for Open State Bids; detail pages and bid attachments are public."",""state_bids_url"":""https://www.vermontbusinessregistry.com/BidSearch.aspx?type=5""}",2026-07-27T19:59:49+00:00
ut-bonfire-opportunity-ut-171857-2633338bcf02,UT,Utah Public Procurement Place Bonfire Open Opportunities,DHHS90961,PASRR Level 2 Evaluations,EXECUTIVE BRANCH AGENCIES - Department of Health and Human Services,Bonfire Sourcing Event,,2027-06-30,Open,,https://utah.bonfirehub.com/opportunities/171857,https://utah.bonfirehub.com/portal/?tab=openOpportunities,claims;eligibility;enrollment;managed care;Medicaid;Medicare,100,"{""department"":{""DepartmentName"":""EXECUTIVE BRANCH AGENCIES - Department of Health and Human Services""},""official_source_url"":""https://purchasing.utah.gov/for-vendors/"",""portal_url"":""https://utah.bonfirehub.com/portal/?tab=openOpportunities"",""project"":{""DateClose"":""2027-06-30 23:00:00"",""DepartmentID"":""11723"",""PrivateProjectID"":""e360e183902ac3ad1f73fcbd439abc62"",""ProjectID"":""171857"",""ProjectName"":""PASRR Level 2 Evaluations"",""ProjectStatusID"":""2"",""ProjectSubStatusID"":""1"",""ProjectVisibilityID"":""1"",""ReferenceID"":""DHHS90961""},""source_key"":""ut_procurement_place"",""source_note"":""Official Bonfire public portal JSON endpoint /PublicPortal/getOpenPublicOpportunitiesSectionData; no login or browser automation used.""}",2026-07-27T19:54:01Z
ut-bonfire-opportunity-ut-163779-835a1a08c1e7,UT,Utah Public Procurement Place Bonfire Open Opportunities,DHHS90982,Massage Therapy Services,EXECUTIVE BRANCH AGENCIES - Department of Health and Human Services,Bonfire Sourcing Event,,2027-06-30,Open,,https://utah.bonfirehub.com/opportunities/163779,https://utah.bonfirehub.com/portal/?tab=openOpportunities,claims;eligibility;enrollment;managed care;Medicaid;Medicare,100,"{""department"":{""DepartmentName"":""EXECUTIVE BRANCH AGENCIES - Department of Health and Human Services""},""official_source_url"":""https://purchasing.utah.gov/for-vendors/"",""portal_url"":""https://utah.bonfirehub.com/portal/?tab=openOpportunities"",""project"":{""DateClose"":""2027-06-30 15:00:00"",""DepartmentID"":""11723"",""PrivateProjectID"":""f4d4e37782b5e3c32ca53bd13cea92cf"",""ProjectID"":""163779"",""ProjectName"":""Massage Therapy Services"",""ProjectStatusID"":""2"",""ProjectSubStatusID"":""1"",""ProjectVisibilityID"":""1"",""ReferenceID"":""DHHS90982""},""source_key"":""ut_procurement_place"",""source_note"":""Official Bonfire public portal JSON endpoint /PublicPortal/getOpenPublicOpportunitiesSectionData; no login or browser automation used.""}",2026-07-27T19:54:01Z
nc-evp-solicitation-nc-a7091f39-6b66-f111-a824-001dd803db57-37376015cc71,NC,North Carolina eVP Public Solicitations,Doc2075995037,RFP Sourcing Event - Provider Data Management_Credentialing Verification Office RFP,DEPARTMENT OF HEALTH AND HUMAN SERVICES - DHHS,NC eVP Request for Proposal,2026-06-12,2027-02-01,Open,,https://evp.nc.gov/solicitations/details/?id=a7091f39-6b66-f111-a824-001dd803db57,https://evp.nc.gov/solicitations/,CMS;managed care;Medicaid;Medicare;MMIS;provider data,100,"{""attributes"":{""evp_description"":{""display"":""The Purpose of this Request for Proposal (RFP) is the for the North Carolina Department of Health and Human Services (NCDHHS), Division of Health Benefits (DHB or Department), to solicit offers for the acquisition for the Provider Data Management Credentialing Verification Organization (PDM/CVO). Medicaid Integrated Modular Solution (MIMS) NCDHHS is replacing the Department\u2019s Medicaid Management Information System (MMIS) with a Medicaid Enterprise System (MES), also referred to as the Medicaid Integrated Modular Solution (MIMS). MIMS will be implemented through a multi-phase initiative, the MMIS Replacement Project. The MMIS Replacement Project will implement a series of interrelated modules. These modules will have functionality designated by the Centers for Medicare and Medicaid (CMS) in support of obtaining compliance with Medicaid Information Technology Architecture (MITA) 3.0 Framework and CMS certification for each module. The future PDM/CVO solution is envisioned as a centralized Provider Data Management/Credentialing Verification Organization (PDM/CVO) solution that will support the Agency\u2019s provider data management functions including data intake, data management, enrollment, credentialing, data sharing and data archiving throughout the provider life cycle. The solution will also meet National Committee for Quality Assurance (NCQA) standards and enhance provider credentialing through centralized CVO features that include a Credentialing Committee and delegated enrol..."",""value"":""The Purpose of this Request for Proposal (RFP) is the for the North Carolina Department of Health and Human Services (NCDHHS), Division of Health Benefits (DHB or Department), to solicit offers for the acquisition for the Provider Data Management Credentialing Verification Organization (PDM/CVO). Medicaid Integrated Modular Solution (MIMS) NCDHHS is replacing the Department\u2019s Medicaid Management Information System (MMIS) with a Medicaid Enterprise System (MES), also referred to as the Medicaid Integrated Modular Solution (MIMS). MIMS will be implemented through a multi-phase initiative, the MMIS Replacement Project. The MMIS Replacement Project will implement a series of interrelated modules. These modules will have functionality designated by the Centers for Medicare and Medicaid (CMS) in support of obtaining compliance with Medicaid Information Technology Architecture (MITA) 3.0 Framework and CMS certification for each module. The future PDM/CVO solution is envisioned as a centralized Provider Data Management/Credentialing Verification Organization (PDM/CVO) solution that will support the Agency\u2019s provider data management functions including data intake, data management, enrollment, credentialing, data sharing and data archiving throughout the provider life cycle. The solution will also meet National Committee for Quality Assurance (NCQA) standards and enhance provider credentialing through centralized CVO features that include a Credentialing Committee and delegated enrollment and credentialing. The PDM/CVO solution will consist of the below high-level items: Consolidate all provider data to reduce administrative redundancy for providers. Simplify enrollment, data maintenance and revalidation processes. Facilitate centralized credentialing on behalf of NCDHHS payers and health plans. Potentially mitigate reimbursement errors caused by outdated provider data. Allow for delegated enrollment and credentialing. Aligning North Carolina\u2019s credentialing process with NCQA standards. Establish a representative centralized Credentialing Committee with representatives from NCDHHS payers and health plans. The NC MIMS system will modernize and transform North Carolina Medicaid and its sister divisions, including the Division of Mental Health (DMH) and Division of Public Health (DPH). NC MIMS will improve the Provider and Medicaid beneficiary experience across the enterprise.""},""evp_name"":{""display"":""RFP Sourcing Event - Provider Data Management_Credentialing Verification Office RFP"",""value"":""RFP Sourcing Event - Provider Data Management_Credentialing Verification Office RFP""},""evp_opendate"":{""display"":""2/1/2027 12:00 AM"",""value"":""/Date(1801440000000)/""},""evp_posteddate"":{""display"":""6/12/2026"",""value"":""/Date(1781274643000)/""},""evp_solicitationid"":{""display"":""a7091f39-6b66-f111-a824-001dd803db57"",""value"":""a7091f39-6b66-f111-a824-001dd803db57""},""evp_solicitationnbr"":{""display"":""Doc2075995037"",""value"":""Doc2075995037""},""owningbusinessunit"":{""display"":""DEPARTMENT OF HEALTH AND HUMAN SERVICES - DHHS"",""value"":{""Id"":""eefba4a6-8fbc-4bec-8de6-37083dd8ea60"",""LogicalName"":""businessunit"",""Name"":""DEPARTMENT OF HEALTH AND HUMAN SERVICES - DHHS""}},""statuscode"":{""display"":""Open"",""value"":{""Value"":790550000}}},""detail_url"":""https://evp.nc.gov/solicitations/details/?id=a7091f39-6b66-f111-a824-001dd803db57"",""entity_name"":""evp_solicitation"",""record_id"":""a7091f39-6b66-f111-a824-001dd80...",2026-07-27T19:56:51Z
id-dop-solicitation-id-rfp-856-3ed874d14791,ID,Idaho Division of Purchasing Open and Future Solicitations,RFP 856,RFP 856 - MMIS SI Builder,DHW,Idaho DOP Request for Proposal,2025-03-24,2026-10-30,Off track,,https://purchasing.idaho.gov/open-and-future-solicitations/,https://purchasing.idaho.gov/open-and-future-solicitations/,claims;eligibility;managed care;Medicaid;MMIS,100,"{""api_url"":""https://purchasing.idaho.gov/wp-json/wm4/v1/procurement-report"",""award_date"":""2026-02-26"",""close_date"":""2025-05-23"",""generated_at"":""2026-07-27T00:00:06+00:00"",""page_url"":""https://purchasing.idaho.gov/open-and-future-solicitations/"",""post_date"":""2025-03-24"",""row"":{""agency"":""DHW"",""latest_update_date"":""2026-07-24T22:01:34.731Z"",""name"":""RFP 856 - MMIS SI Builder"",""project_completed_date"":"""",""project_created_date"":""2025-02-26T20:13:57.300Z"",""project_description"":""Post Date: 03/24/2025\nClose Date: 05/23/2025\nAward Date: 02/26/2026"",""project_due_date"":""2026-10-30"",""project_start_date"":""2025-04-01"",""status"":""Off track""},""source_key"":""id_purchasing"",""source_note"":""Official Division of Purchasing WordPress REST endpoint /wp-json/wm4/v1/procurement-report; the state page populates the table from this JSON route. The linked LUMA/Infor supplier page returned 200 with 0 bytes from CLI."",""supplier_url"":""https://sms-idaho-prd.tam.inforgov.com/fsm/SupplyManagementSupplier/page/XiSupplyManagementSupplierPage?csk.SupplierGroup=LUMA""}",2026-07-27T19:53:31Z
in-idoa-opportunity-in-005030000087847-d5bc8764bee5,IN,Indiana IDOA Current Business Opportunities,005030000087847,External Quality Reviews for MCO Programs - FSSA,FSSA Medicaid Policy & Plan,IDOA Request for Proposal,,2026-09-17,Open,,https://www.in.gov/idoa/proc/solicitations/files/005030000087847.zip,https://www.in.gov/idoa/procurement/current-business-opportunities/,claims;eligibility;managed care;Medicaid,100,"{""document_url"":""https://www.in.gov/idoa/proc/solicitations/files/005030000087847.zip"",""row"":{""agency"":""FSSA Medicaid Policy & Plan"",""contact"":""Kristine lynn Kruger - 00061"",""event description"":""The purpose of the RFP is to find contractors that provides External Quality Reviews (\""EQR\"") which analyzes and evaluates aggregated information on quality, timeliness and access to healthcare services provided under the MCE programs."",""event id"":""005030000087847"",""event name"":""External Quality Reviews for MCO Programs - FSSA Bid Documents"",""links"":{""agency"":[],""contact"":[""mailto:KrKruger@idoa.IN.gov?subject=External Quality Reviews for MCO Programs - FSSA""],""event description"":[],""event id"":[],""event name"":[""https://www.in.gov/idoa/procurement/supplier-resource-center/requirements-to-do-business-with-the-state/bidder-profile-registration/manage-my-bidder-profile/"",""https://www.in.gov/idoa/proc/solicitations/files/005030000087847.zip""],""response due by"":[]},""response due by"":""09/17/2026 3:00:00PM EST""},""source_key"":""in_idoa_procurement"",""source_note"":""Official IDOA Current Business Opportunities public HTML/DataTables page; bid documents are linked ZIP files in the Event Name column.""}",2026-07-27T19:53:44Z
